t,spot,rv7d,strike,expiry,tt_days,call_iv,put_iv,atm_iv,vol_premium
2026-03-30 10:00:00+00:00,67413.19404637,0.48885633267952383,67400,2026-03-31 12:00:00+00:00,1.0833333333333333,0.4847032928466797,0.4239424896240234,0.4543228912353515,-0.03453344144417231
2026-03-30 11:00:00+00:00,67482.83482544,0.48780444534261436,67400,2026-03-31 12:00:00+00:00,1.0416666666666667,0.542875289916992,0.3959986114501952,0.4694369506835936,-0.018367494659020767
2026-03-30 14:00:00+00:00,67512.51359418,0.44053562326450335,67500,2026-04-03 12:00:00+00:00,3.9166666666666665,0.5698293304443358,0.45470359802246085,0.5122664642333983,0.07173084096889493
2026-03-30 20:00:00+00:00,66503.11405094,0.4361886093139737,66500,2026-04-03 12:00:00+00:00,3.6666666666666665,0.5421900177001951,0.4734343719482421,0.5078121948242187,0.071623585510245
2026-03-31 02:00:00+00:00,67907.46469123,0.4392504286506597,68000,2026-04-03 12:00:00+00:00,3.4166666666666665,0.5188146209716796,0.49094688415527343,0.5048807525634765,0.06563032391281681
2026-03-31 05:00:00+00:00,67490.28530447,0.4402193736707652,67500,2026-04-03 12:00:00+00:00,3.2916666666666665,0.572798843383789,0.48417030334472655,0.5284845733642578,0.08826519969349261
2026-03-31 12:00:00+00:00,66710.96613934,0.4430977427061768,66800,2026-04-03 12:00:00+00:00,3.0,0.5041193389892578,0.5172917938232422,0.51070556640625,0.06760782370007318
2026-03-31 13:00:00+00:00,66679.88013587,0.44367007619591653,66600,2026-04-03 12:00:00+00:00,2.9583333333333335,0.6556406402587889,0.3883083343505858,0.5219744873046873,0.07830441110877079
2026-03-31 14:00:00+00:00,67458.15918192,0.44487276988977675,67500,2026-04-03 12:00:00+00:00,2.9166666666666665,0.337065200805664,0.6877722930908202,0.5124187469482421,0.06754597705846532
2026-03-31 15:00:00+00:00,66675.41703176,0.44432610609199025,66600,2026-04-03 12:00:00+00:00,2.875,0.5197283172607421,0.4815814971923828,0.5006549072265625,0.056328801134572226
2026-03-31 16:00:00+00:00,66781.66565939,0.44491674598890874,66800,2026-04-03 12:00:00+00:00,2.8333333333333335,0.7243962860107422,0.33493324279785147,0.5296647644042969,0.08474801841538815
2026-03-31 17:00:00+00:00,67666.85142122,0.44761876666476974,67600,2026-04-03 12:00:00+00:00,2.7916666666666665,0.46734306335449216,0.516149673461914,0.49174636840820307,0.04412760174343333
2026-03-31 18:00:00+00:00,67523.46287874,0.4500936181438964,67500,2026-04-03 12:00:00+00:00,2.75,0.5720374298095702,0.4227242279052734,0.4973808288574218,0.047287210713525374
2026-03-31 19:00:00+00:00,67878.09739364,0.45046777606719635,67800,2026-04-03 12:00:00+00:00,2.7083333333333335,0.4796018218994141,0.4844748687744141,0.4820383453369141,0.03157056926971774
2026-03-31 20:00:00+00:00,67864.12969033,0.4510967002012795,67800,2026-04-03 12:00:00+00:00,2.6666666666666665,0.5830017852783203,0.3984351348876952,0.49071846008300773,0.039621759881728225
2026-03-31 21:00:00+00:00,68155.32408747,0.4480597203763891,68200,2026-04-03 12:00:00+00:00,2.625,0.5090685272216796,0.447927017211914,0.4784977722167968,0.03043805184040771
2026-03-31 22:00:00+00:00,68212.1980496,0.44734113769895256,68200,2026-04-03 12:00:00+00:00,2.5833333333333335,0.4743480682373047,0.4797541046142578,0.47705108642578126,0.029709948726828694
2026-03-31 23:00:00+00:00,68135.85097151,0.447355723481804,68200,2026-04-03 12:00:00+00:00,2.5416666666666665,0.5137131500244141,0.4388661956787109,0.4762896728515625,0.02893394936975846
2026-04-01 00:00:00+00:00,68179.04903038,0.44674314304147505,68200,2026-04-03 12:00:00+00:00,2.5,0.5237638092041014,0.44495750427246084,0.4843606567382811,0.03761751369680605
2026-04-01 01:00:00+00:00,68298.02900111,0.4470560461231076,68200,2026-04-03 12:00:00+00:00,2.4583333333333335,0.37985664367675775,0.5995244598388672,0.48969055175781245,0.04263450563470483
2026-04-01 02:00:00+00:00,67802.69957539,0.44693376402650653,67800,2026-04-03 12:00:00+00:00,2.4166666666666665,0.4706932830810546,0.5207942962646483,0.4957437896728515,0.04881002564634496
2026-04-01 03:00:00+00:00,67686.72835985,0.4476615341021704,67600,2026-04-03 12:00:00+00:00,2.375,0.6369860076904296,0.4056685638427734,0.5213272857666015,0.07366575166443107
2026-04-01 04:00:00+00:00,68115.47947497,0.4480214200455935,68200,2026-04-03 12:00:00+00:00,2.3333333333333335,0.5446265411376953,0.44701332092285145,0.49581993103027333,0.047798510984679854
2026-04-01 05:00:00+00:00,68238.31199148,0.4484416865710129,68200,2026-04-03 12:00:00+00:00,2.2916666666666665,0.5581035614013671,0.44754631042480464,0.5028249359130859,0.05438324934207295
2026-04-01 06:00:00+00:00,68460.22629116,0.448891154403152,68500,2026-04-03 12:00:00+00:00,2.25,0.6857926177978515,0.3761257171630859,0.5309591674804687,0.08206801307731665
2026-04-01 07:00:00+00:00,69167.81219993,0.44957075976230737,69200,2026-04-03 12:00:00+00:00,2.2083333333333335,0.4032320404052734,0.617341537475586,0.5102867889404297,0.0607160291781223
2026-04-01 08:00:00+00:00,68689.31942825,0.4500447042351137,68600,2026-04-03 12:00:00+00:00,2.1666666666666665,0.4855408477783203,0.48668296813964845,0.4861119079589844,0.03606720372387068
2026-04-01 09:00:00+00:00,68618.73989946,0.44913219452564224,68600,2026-04-03 12:00:00+00:00,2.125,0.4937641143798828,0.47252067565917966,0.48314239501953127,0.03401020049388903
2026-04-01 10:00:00+00:00,68630.10659818,0.449337267214259,68600,2026-04-03 12:00:00+00:00,2.0833333333333335,0.4690181732177734,0.4831043243408203,0.47606124877929684,0.026723981565037858
2026-04-01 11:00:00+00:00,68564.13694839,0.44982331492314687,68600,2026-04-03 12:00:00+00:00,2.0416666666666665,0.5218602752685545,0.4391707611083984,0.4805155181884765,0.03069220326532962
2026-04-01 12:00:00+00:00,68665.13127463,0.4490979845265629,68600,2026-04-03 12:00:00+00:00,2.0,0.4316327667236328,0.5548294830322265,0.49323112487792964,0.04413314035136673
2026-04-01 13:00:00+00:00,68344.3052862,0.4499063668818497,68400,2026-04-03 12:00:00+00:00,1.9583333333333333,0.447317886352539,0.5528498077392576,0.5000838470458984,0.05017748016404866
2026-04-01 14:00:00+00:00,68131.5950651,0.4511484219770573,68200,2026-04-03 12:00:00+00:00,1.9166666666666667,0.6216815948486328,0.3778008270263672,0.4997412109375,0.04859278896044272
2026-04-01 15:00:00+00:00,68569.78495877,0.4507734509043137,68600,2026-04-03 12:00:00+00:00,1.875,0.5842200469970703,0.3989681243896484,0.4915940856933594,0.040820634789045684
2026-04-01 16:00:00+00:00,68865.28315426,0.45057677534194124,68800,2026-04-03 12:00:00+00:00,1.8333333333333333,0.4754140472412109,0.49224128723144533,0.4838276672363281,0.03325089189438685
2026-04-01 17:00:00+00:00,68817.21227315,0.44668342645083653,68800,2026-04-03 12:00:00+00:00,1.7916666666666667,0.36569435119628907,0.6445240020751951,0.5051091766357421,0.058425750184905534
2026-04-01 18:00:00+00:00,68195.13806673,0.44701546219024707,68200,2026-04-03 12:00:00+00:00,1.75,0.48752052307128907,0.5390682220458983,0.5132943725585937,0.0662789103683466
2026-04-01 19:00:00+00:00,68087.74608189,0.4468897922314684,68000,2026-04-03 12:00:00+00:00,1.7083333333333333,0.5433321380615233,0.4873682403564453,0.5153501892089842,0.06846039697751582
2026-04-01 20:00:00+00:00,68148.33144593,0.4467595590924344,68200,2026-04-03 12:00:00+00:00,1.6666666666666667,0.5192714691162108,0.48774894714355466,0.5035102081298828,0.056750649037448364
2026-04-01 21:00:00+00:00,68165.1857776,0.4467235887073811,68200,2026-04-03 12:00:00+00:00,1.625,0.5670121002197264,0.45432289123535147,0.5106674957275389,0.06394390702015779
2026-04-01 22:00:00+00:00,68303.12442816,0.44686857130389607,68400,2026-04-03 12:00:00+00:00,1.5833333333333333,0.45957664489746086,0.5523168182373045,0.5059467315673827,0.05907816026348661
2026-04-01 23:00:00+00:00,68121.470418,0.4455314738189536,68200,2026-04-03 12:00:00+00:00,1.5416666666666667,0.5068604278564453,0.5019112396240233,0.5043858337402343,0.058854359921280686
2026-04-02 00:00:00+00:00,68059.01668917,0.4457201779717379,68000,2026-04-03 12:00:00+00:00,1.5,0.6966046905517578,0.37802925109863283,0.5373169708251953,0.09159679285345734
2026-04-02 01:00:00+00:00,68372.45042381,0.4465576135235786,68400,2026-04-03 12:00:00+00:00,1.4583333333333333,0.24287834167480465,0.821324234008789,0.5321012878417968,0.08554367431821819
2026-04-02 02:00:00+00:00,67269.8895606,0.45448288467675013,67200,2026-04-03 12:00:00+00:00,1.4166666666666667,0.3772678375244141,0.6187120819091797,0.49798995971679694,0.043507075040046805
2026-04-02 03:00:00+00:00,66847.02993702,0.4565322735744373,66800,2026-04-03 12:00:00+00:00,1.375,0.41990699768066403,0.5771389007568358,0.49852294921874996,0.041990675644312636
2026-04-02 04:00:00+00:00,66577.48371697,0.4576469584347317,66600,2026-04-03 12:00:00+00:00,1.3333333333333333,0.4264551544189453,0.5761490631103514,0.5013021087646483,0.043655150329916625
2026-04-02 05:00:00+00:00,66330.3953562,0.4580945283889824,66400,2026-04-03 12:00:00+00:00,1.2916666666666667,0.5826210784912109,0.41168373107910156,0.4971524047851562,0.03905787639617381
2026-04-02 06:00:00+00:00,66571.72032938,0.4572715562273452,66600,2026-04-03 12:00:00+00:00,1.25,0.5212511444091795,0.4443483734130858,0.4827997589111327,0.02552820268378747
2026-04-02 07:00:00+00:00,66634.89952526,0.45689998355970673,66600,2026-04-03 12:00:00+00:00,1.2083333333333333,0.5967833709716797,0.397369155883789,0.49707626342773437,0.04017627986802763
2026-04-02 08:00:00+00:00,66848.43945427,0.4565065344255072,66800,2026-04-03 12:00:00+00:00,1.1666666666666667,0.32031410217285156,0.5802606964111328,0.45028739929199213,-0.006219135133515075
2026-04-02 09:00:00+00:00,66456.23135012,0.45633535748056037,66500,2026-04-03 12:00:00+00:00,1.125,0.4563787078857421,0.4439676666259765,0.4501731872558593,-0.006162170224701058
2026-04-02 10:00:00+00:00,66413.79293801,0.4556113478689204,66400,2026-04-03 12:00:00+00:00,1.0833333333333333,0.4767084503173828,0.4367342376708984,0.4567213439941406,0.001109996125220225
2026-04-02 11:00:00+00:00,66438.4983795,0.45589993056811445,66400,2026-04-03 12:00:00+00:00,1.0416666666666667,0.3972930145263671,0.545387954711914,0.4713404846191406,0.015440554051026123
2026-04-02 12:00:00+00:00,66189.42489989,0.455614149591651,68500,2026-04-10 12:00:00+00:00,8.0,0.4623177337646484,0.47983024597167967,0.47107398986816407,0.015459840276513093
2026-04-02 13:00:00+00:00,66052.85750265,0.45598051718558735,68500,2026-04-10 12:00:00+00:00,7.958333333333333,0.48904335021972656,0.4030797576904296,0.44606155395507807,-0.009918963230509281
2026-04-02 14:00:00+00:00,66191.74887039,0.45559724309902533,68500,2026-04-10 12:00:00+00:00,7.916666666666667,0.5305403900146484,0.30782691955566405,0.4191836547851562,-0.03641358831386915
2026-04-02 15:00:00+00:00,66723.35394891,0.4572552771862408,68500,2026-04-10 12:00:00+00:00,7.875,0.47366279602050776,0.41846031188964844,0.44606155395507807,-0.011193723231162744
2026-04-02 16:00:00+00:00,66776.22425364,0.4573810938851788,68500,2026-04-10 12:00:00+00:00,7.833333333333333,0.4920128631591797,0.3842728424072265,0.4381428527832031,-0.019238241101975695
2026-04-02 17:00:00+00:00,66974.36819106,0.45756530387733874,68500,2026-04-10 12:00:00+00:00,7.791666666666667,0.4255414581298828,0.48424644470214845,0.45489395141601563,-0.0026713524613231066
2026-04-02 18:00:00+00:00,66697.31154878,0.4576404587791896,68500,2026-04-10 12:00:00+00:00,7.75,0.47442420959472653,0.37399375915527344,0.424208984375,-0.03343147440418959
2026-04-02 19:00:00+00:00,66959.11048539,0.4572141042355181,68500,2026-04-10 12:00:00+00:00,7.708333333333333,0.447317886352539,0.4221150970458984,0.43471649169921867,-0.02249761253629945
2026-04-02 20:00:00+00:00,66856.06644065,0.45740870596694616,68500,2026-04-10 12:00:00+00:00,7.666666666666667,0.44944984436035146,0.40536399841308585,0.42740692138671865,-0.03000178458022751
2026-04-02 21:00:00+00:00,66982.44422638,0.4488043057943206,68500,2026-04-10 12:00:00+00:00,7.625,0.4301099395751953,0.4221150970458984,0.42611251831054686,-0.022691787483773762
2026-04-02 22:00:00+00:00,66914.80742293,0.4482382233443986,68500,2026-04-10 12:00:00+00:00,7.583333333333333,0.4419118499755858,0.40231834411621087,0.42211509704589834,-0.026123126298500277
2026-04-02 23:00:00+00:00,66926.25441717,0.44720872039055326,68500,2026-04-10 12:00:00+00:00,7.541666666666667,0.4279779815673828,0.4164044952392578,0.4221912384033203,-0.02501748198723297
2026-04-03 00:00:00+00:00,66899.76070402,0.44709785877032027,68500,2026-04-10 12:00:00+00:00,7.5,0.4213536834716797,0.4327748870849609,0.4270642852783203,-0.020033573491999968
2026-04-03 01:00:00+00:00,66750.24892106,0.4465644138915378,68500,2026-04-10 12:00:00+00:00,7.458333333333333,0.41716590881347654,0.43132820129394533,0.42424705505371096,-0.022317358837826817
2026-04-03 02:00:00+00:00,66548.23491068,0.44682234061322307,68500,2026-04-10 12:00:00+00:00,7.416666666666667,0.42759727478027343,0.4108461761474609,0.41922172546386716,-0.02760061514935591
2026-04-03 03:00:00+00:00,66515.96474099,0.44784736855068086,68500,2026-04-10 12:00:00+00:00,7.375,0.43368858337402344,0.3944757843017578,0.41408218383789064,-0.03376518471279022
2026-04-03 04:00:00+00:00,66564.97162061,0.4477780478092308,68500,2026-04-10 12:00:00+00:00,7.333333333333333,0.4304145050048828,0.3976737213134765,0.41404411315917966,-0.033733934650051145
2026-04-03 05:00:00+00:00,66579.59329094,0.44744029537400715,68500,2026-04-10 12:00:00+00:00,7.291666666666667,0.4264551544189453,0.3972930145263671,0.4118740844726562,-0.035566210901350925
2026-04-03 06:00:00+00:00,66573.85047027,0.4474819417127327,68500,2026-04-10 12:00:00+00:00,7.25,0.44320625305175776,0.3557198333740234,0.3994630432128906,-0.04801889849984209
2026-04-03 07:00:00+00:00,66767.75440376,0.44754160112273245,68500,2026-04-10 12:00:00+00:00,7.208333333333333,0.44221641540527334,0.3415575408935546,0.391886978149414,-0.05565462297331847
2026-04-03 08:00:00+00:00,67016.50781858,0.4474204546314531,68500,2026-04-10 12:00:00+00:00,7.166666666666667,0.40155693054199215,0.39698844909667963,0.3992726898193359,-0.04814776481211719
2026-04-03 09:00:00+00:00,66946.86377965,0.44573789592043345,68500,2026-04-10 12:00:00+00:00,7.125,0.38990730285644526,0.39500877380371086,0.3924580383300781,-0.05327985759035536
2026-04-03 10:00:00+00:00,66796.28051997,0.44513664444477374,68500,2026-04-10 12:00:00+00:00,7.083333333333333,0.40467872619628903,0.3601360321044922,0.3824073791503906,-0.06272926529438316
2026-04-03 11:00:00+00:00,66843.15261466,0.4405485813185212,68500,2026-04-10 12:00:00+00:00,7.041666666666667,0.4169374847412109,0.3452123260498047,0.3810749053955078,-0.05947367592301339
2026-04-03 12:00:00+00:00,66992.57687061,0.43987623437729484,68500,2026-04-10 12:00:00+00:00,7.0,0.3723186492919922,0.4304145050048828,0.4013665771484375,-0.03850965722885735
2026-04-03 13:00:00+00:00,66670.76831697,0.4394136492032974,68500,2026-04-10 12:00:00+00:00,6.958333333333333,0.39676002502441404,0.37643028259277345,0.38659515380859377,-0.052818495394703624
2026-04-03 14:00:00+00:00,66629.19619624,0.43766465484818523,68500,2026-04-10 12:00:00+00:00,6.916666666666667,0.4263790130615234,0.3114055633544922,0.3688922882080078,-0.06877236664017744
2026-04-03 15:00:00+00:00,66893.92035059,0.43507995968854607,68500,2026-04-10 12:00:00+00:00,6.875,0.3930290985107421,0.393714370727539,0.39337173461914055,-0.041708225069405525
2026-04-03 16:00:00+00:00,66805.08224895,0.42986049449387753,68500,2026-04-10 12:00:00+00:00,6.833333333333333,0.4049071502685546,0.324273452758789,0.3645903015136718,-0.06527019298020575
2026-04-03 17:00:00+00:00,66976.95119758,0.42828367526356126,68500,2026-04-10 12:00:00+00:00,6.791666666666667,0.3702628326416016,0.39021186828613275,0.3802373504638672,-0.04804632479969406
2026-04-03 18:00:00+00:00,66815.88119342,0.4267766902012462,68500,2026-04-10 12:00:00+00:00,6.75,0.3757450103759766,0.35716651916503905,0.3664557647705078,-0.060320925430738415
2026-04-03 19:00:00+00:00,66799.51409095,0.425515511065285,68500,2026-04-10 12:00:00+00:00,6.708333333333333,0.38404441833496084,0.33782661437988276,0.3609355163574218,-0.06457999470786319
2026-04-03 20:00:00+00:00,66851.27335088,0.4244001425282306,68500,2026-04-10 12:00:00+00:00,6.666666666666667,0.37033897399902344,0.35701423645019525,0.3636766052246093,-0.06072353730362129
2026-04-03 21:00:00+00:00,66808.30885407,0.423683600510318,68500,2026-04-10 12:00:00+00:00,6.625,0.39143013000488275,0.3245018768310546,0.3579660034179687,-0.06571759709234931
2026-04-03 22:00:00+00:00,66873.88809109,0.4235194411620059,68500,2026-04-10 12:00:00+00:00,6.583333333333333,0.3793997955322265,0.35594825744628905,0.3676740264892578,-0.05584541467274812
2026-04-03 23:00:00+00:00,66871.8654768,0.4233305507129873,68500,2026-04-10 12:00:00+00:00,6.541666666666667,0.3862525177001952,0.33782661437988276,0.36203956604003895,-0.061290984672948357
2026-04-04 00:00:00+00:00,66911.49946846,0.4231302298209521,68500,2026-04-10 12:00:00+00:00,6.5,0.3769632720947266,0.36325782775878906,0.37011054992675785,-0.05301967989419426
2026-04-04 01:00:00+00:00,66870.25980484,0.42252393812960637,68500,2026-04-10 12:00:00+00:00,6.458333333333333,0.3785622406005859,0.3654659271240234,0.37201408386230467,-0.0505098542673017
2026-04-04 02:00:00+00:00,66818.25956381,0.42190160185190584,68500,2026-04-10 12:00:00+00:00,6.416666666666667,0.3844251251220703,0.3563289642333984,0.37037704467773436,-0.05152455717417148
2026-04-04 03:00:00+00:00,66846.37786114,0.4213188395806463,68500,2026-04-10 12:00:00+00:00,6.375,0.3816078948974609,0.3678263092041016,0.37471710205078124,-0.04660173752986507
2026-04-04 04:00:00+00:00,66800.92645507,0.4211013256785247,68500,2026-04-10 12:00:00+00:00,6.333333333333333,0.38846061706542956,0.3499330902099609,0.3691968536376952,-0.051904472040829486
2026-04-04 05:00:00+00:00,66849.97613147,0.42087345500525647,68500,2026-04-10 12:00:00+00:00,6.291666666666667,0.3892981719970703,0.3494762420654296,0.36938720703124994,-0.05148624797400653
2026-04-04 06:00:00+00:00,66901.90526682,0.4207895663417562,68500,2026-04-10 12:00:00+00:00,6.25,0.39089714050292956,0.3366844940185546,0.3637908172607421,-0.0569987490810141
2026-04-04 07:00:00+00:00,67008.61397234,0.4204703895808698,68500,2026-04-10 12:00:00+00:00,6.208333333333333,0.3832068634033202,0.3621918487548828,0.37269935607910154,-0.047771033501768256
2026-04-04 08:00:00+00:00,67003.63566061,0.4203667800459143,68500,2026-04-10 12:00:00+00:00,6.166666666666667,0.3782576751708984,0.37955207824707027,0.3789048767089843,-0.041461903336930006
2026-04-04 09:00:00+00:00,66892.79870284,0.4203409108218362,68500,2026-04-10 12:00:00+00:00,6.125,0.39379051208496085,0.34422248840332026,0.36900650024414056,-0.051334410577695666
2026-04-04 10:00:00+00:00,66969.91558798,0.4201331257877126,68500,2026-04-10 12:00:00+00:00,6.083333333333333,0.40703910827636713,0.32556785583496084,0.366303482055664,-0.053829643732048627
2026-04-04 11:00:00+00:00,67183.29695458,0.42017201596816356,68500,2026-04-10 12:00:00+00:00,6.041666666666667,0.3816840362548828,0.3710242462158203,0.37635414123535155,-0.04381787473281201
2026-04-04 12:00:00+00:00,67142.20538782,0.42009466907553583,68500,2026-04-10 12:00:00+00:00,6.0,0.3807703399658203,0.3772678375244141,0.37901908874511725,-0.04107558033041858
2026-04-04 13:00:00+00:00,67076.89367691,0.4197899959560259,68500,2026-04-10 12:00:00+00:00,5.958333333333333,0.392496109008789,0.3374459075927734,0.3649710083007812,-0.05481898765524468
2026-04-04 14:00:00+00:00,67197.11340899,0.417562657850198,68500,2026-04-10 12:00:00+00:00,5.916666666666667,0.3819886016845703,0.35990760803222654,0.3709481048583984,-0.04661455299179962
2026-04-04 15:00:00+00:00,67160.52582923,0.41715583320454586,68500,2026-04-10 12:00:00+00:00,5.875,0.4062776947021484,0.3172684478759766,0.3617730712890625,-0.05538276191548336
2026-04-04 16:00:00+00:00,67362.28137753,0.41637343419809786,68500,2026-04-10 12:00:00+00:00,5.833333333333333,0.38533882141113274,0.36729331970214846,0.3763160705566406,-0.04005736364145723
2026-04-04 17:00:00+00:00,67307.6698995,0.41630570484638874,68500,2026-04-10 12:00:00+00:00,5.791666666666667,0.3886890411376952,0.3642476654052734,0.3764683532714843,-0.03983735157490442
2026-04-04 18:00:00+00:00,67299.90968472,0.4160114190707235,68500,2026-04-10 12:00:00+00:00,5.75,0.3869377899169921,0.37148109436035154,0.3792094421386718,-0.03680197693205167
2026-04-04 19:00:00+00:00,67281.45826976,0.4158718753155776,68500,2026-04-10 12:00:00+00:00,5.708333333333333,0.38823219299316397,0.3681308746337891,0.3781815338134765,-0.0376903415021011
2026-04-04 20:00:00+00:00,67261.61723615,0.4158813621911865,68500,2026-04-10 12:00:00+00:00,5.666666666666667,0.38663322448730464,0.3670648956298828,0.37684906005859375,-0.03903230213259273
2026-04-04 21:00:00+00:00,67261.98316786,0.41574270846598566,68500,2026-04-10 12:00:00+00:00,5.625,0.4014046478271484,0.3536640167236328,0.37753433227539057,-0.038208376190595084
2026-04-04 22:00:00+00:00,67315.47396264,0.4152729476914444,68500,2026-04-10 12:00:00+00:00,5.583333333333333,0.39942497253417963,0.3557959747314453,0.37761047363281247,-0.037662474058631934
2026-04-04 23:00:00+00:00,67375.30154387,0.41501668328730895,68500,2026-04-10 12:00:00+00:00,5.541666666666667,0.3834352874755858,0.3896788787841796,0.3865570831298827,-0.028459600157426268
2026-04-05 00:00:00+00:00,67263.02702442,0.41412516917461895,68500,2026-04-10 12:00:00+00:00,5.5,0.38739463806152336,0.384577407836914,0.3859860229492187,-0.028139146225400258
2026-04-05 01:00:00+00:00,67186.27345736,0.41371194049643595,68500,2026-04-10 12:00:00+00:00,5.458333333333333,0.3851103973388671,0.4013285064697265,0.3932194519042968,-0.020492488592139146
2026-04-05 02:00:00+00:00,67065.06449291,0.4132945936955564,68500,2026-04-10 12:00:00+00:00,5.416666666666667,0.40368888854980467,0.3512274932861328,0.37745819091796873,-0.03583640277758765
2026-04-05 03:00:00+00:00,67150.58010405,0.4131363205470906,68500,2026-04-10 12:00:00+00:00,5.375,0.393105239868164,0.3775724029541016,0.3853388214111328,-0.027797499135957804
2026-04-05 04:00:00+00:00,67106.68070163,0.41233970605443226,68500,2026-04-10 12:00:00+00:00,5.333333333333333,0.394932632446289,0.38115104675292966,0.38804183959960936,-0.024297866454822903
2026-04-05 05:00:00+00:00,67077.39462123,0.4121529237434458,68500,2026-04-10 12:00:00+00:00,5.291666666666667,0.3834352874755858,0.4149578094482421,0.399196548461914,-0.012956375281531818
2026-04-05 06:00:00+00:00,66904.84438383,0.4118651948800685,68500,2026-04-10 12:00:00+00:00,5.25,0.39752143859863276,0.41648063659667967,0.4070010375976562,-0.004864157282412296
2026-04-05 07:00:00+00:00,66806.52003844,0.41205948681176724,68500,2026-04-10 12:00:00+00:00,5.208333333333333,0.41267356872558586,0.390059585571289,0.40136657714843743,-0.010692909663329808
2026-04-05 08:00:00+00:00,66788.00120375,0.4119613849409663,68500,2026-04-10 12:00:00+00:00,5.166666666666667,0.42820640563964846,0.35861320495605464,0.3934098052978515,-0.01855157964311477
2026-04-05 09:00:00+00:00,66909.02508916,0.41180525825807607,68500,2026-04-10 12:00:00+00:00,5.125,0.42531303405761717,0.3642476654052734,0.39478034973144527,-0.0170249085266308
2026-04-05 10:00:00+00:00,66967.12103529,0.41140735360451,68500,2026-04-10 12:00:00+00:00,5.083333333333333,0.4206684112548828,0.3766587066650391,0.398663558959961,-0.012743794644549
2026-04-05 11:00:00+00:00,67016.6522392,0.4112771874659186,68500,2026-04-10 12:00:00+00:00,5.041666666666667,0.40536399841308585,0.39500877380371086,0.40018638610839835,-0.011090801357520275
2026-04-05 12:00:00+00:00,66968.01561029,0.41038720434891574,68500,2026-04-10 12:00:00+00:00,5.0,0.40505943298339836,0.4536376190185546,0.4293485260009765,0.01896132165206077
2026-04-05 13:00:00+00:00,66775.38270921,0.4104981011325442,68500,2026-04-10 12:00:00+00:00,4.958333333333333,0.4416072845458983,0.3824454498291015,0.4120263671874999,0.001528266054955707
2026-04-05 14:00:00+00:00,66858.62376211,0.41027671183565634,68500,2026-04-10 12:00:00+00:00,4.916666666666667,0.43528755187988283,0.3952371978759765,0.41526237487792966,0.004985663042273325
2026-04-05 15:00:00+00:00,66898.13240641,0.4096521843633389,68500,2026-04-10 12:00:00+00:00,4.875,0.4857692718505859,0.32000953674316407,0.402889404296875,-0.006762780066463914
2026-04-05 16:00:00+00:00,67318.26390889,0.41197206173269985,68500,2026-04-10 12:00:00+00:00,4.833333333333333,0.4152623748779296,0.4359728240966797,0.42561759948730465,0.013645537754604808
2026-04-05 17:00:00+00:00,67212.25217384,0.41200051616413247,68500,2026-04-10 12:00:00+00:00,4.791666666666667,0.45683555603027337,0.3855672454833983,0.4212014007568359,0.009200884592703407
2026-04-05 18:00:00+00:00,67342.85966665,0.411609248207292,68500,2026-04-10 12:00:00+00:00,4.75,0.45280006408691403,0.4129019927978515,0.43285102844238277,0.021241780235090768
2026-04-05 19:00:00+00:00,67374.11696485,0.41155201082464926,68500,2026-04-10 12:00:00+00:00,4.708333333333333,0.4526477813720703,0.44206413269042955,0.4473559570312499,0.035803946206600656
2026-04-05 20:00:00+00:00,67352.18515646,0.4114961401280629,68500,2026-04-10 12:00:00+00:00,4.666666666666667,0.4904138946533203,0.3682070159912109,0.42931045532226564,0.017814315194202734
2026-04-05 21:00:00+00:00,67599.9628226,0.41162567791778165,68500,2026-04-10 12:00:00+00:00,4.625,0.4467848968505858,0.4476224517822265,0.4472036743164062,0.03557799639862452
2026-04-05 22:00:00+00:00,67478.39881589,0.4116906131842652,68500,2026-04-10 12:00:00+00:00,4.583333333333333,0.5967072296142577,0.2820149993896484,0.43936111450195303,0.027670501317687834
2026-04-05 23:00:00+00:00,68381.69025541,0.4050472361689681,68500,2026-04-10 12:00:00+00:00,4.541666666666667,0.5817073822021483,0.3536640167236328,0.46768569946289057,0.06263846329392248
2026-04-06 01:00:00+00:00,69048.0811963,0.39714125357228025,69000,2026-04-10 12:00:00+00:00,4.458333333333333,0.42576988220214845,0.4899570465087891,0.45786346435546876,0.06072221078318851
2026-04-06 07:00:00+00:00,68967.52186759,0.39286173871846414,69000,2026-04-10 12:00:00+00:00,4.208333333333333,0.4669623565673828,0.40368888854980467,0.43532562255859375,0.04246388384012961
2026-04-06 16:00:00+00:00,69902.1100678,0.39155682984973,70000,2026-04-10 12:00:00+00:00,3.8333333333333335,0.42203895568847655,0.446099624633789,0.43406929016113277,0.04251246031140277
2026-04-06 18:00:00+00:00,69520.84613461,0.39236190619902306,69500,2026-04-10 12:00:00+00:00,3.75,0.5115811920166015,0.36797859191894533,0.4397798919677734,0.04741798576875034
2026-04-06 22:00:00+00:00,69451.67716344,0.39070220010397866,69500,2026-04-10 12:00:00+00:00,3.5833333333333335,0.35229347229003904,0.5750069427490234,0.46365020751953123,0.07294800741555257
2026-04-07 02:00:00+00:00,68380.60043366,0.38799258411937837,68500,2026-04-10 12:00:00+00:00,3.4166666666666665,0.5433321380615233,0.4221150970458984,0.48272361755371085,0.09473103343433248
