symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd
C-ETH-2340-160526,134357.0,expired,2026-05-16T12:00:00Z,2340,call_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-160526,134356.0,expired,2026-05-16T12:00:00Z,2360,call_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-160526,134355.0,expired,2026-05-16T12:00:00Z,2380,call_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2400-160526,134354.0,expired,2026-05-16T12:00:00Z,2400,call_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-160526,134353.0,expired,2026-05-16T12:00:00Z,2220,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-160526,134352.0,expired,2026-05-16T12:00:00Z,2240,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-160526,134351.0,expired,2026-05-16T12:00:00Z,2260,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-160526,134350.0,expired,2026-05-16T12:00:00Z,2280,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2300-160526,134349.0,expired,2026-05-16T12:00:00Z,2300,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-160526,134348.0,expired,2026-05-16T12:00:00Z,2320,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-160526,134347.0,expired,2026-05-16T12:00:00Z,2340,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-160526,134346.0,expired,2026-05-16T12:00:00Z,2360,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-160526,134345.0,expired,2026-05-16T12:00:00Z,2380,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2400-160526,134344.0,expired,2026-05-16T12:00:00Z,2400,put_options,2026-05-16 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2420-150526,134319.0,expired,2026-05-15T12:00:00Z,2420,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2420-150526,134318.0,expired,2026-05-15T12:00:00Z,2420,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-140526,134299.0,expired,2026-05-14T12:00:00Z,2180,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-140526,134298.0,expired,2026-05-14T12:00:00Z,2180,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-130526,134297.0,expired,2026-05-13T12:00:00Z,2180,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-130526,134296.0,expired,2026-05-13T12:00:00Z,2180,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-150526,134295.0,expired,2026-05-15T12:00:00Z,2180,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-150526,134294.0,expired,2026-05-15T12:00:00Z,2180,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-150526,134291.0,expired,2026-05-15T12:00:00Z,2220,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-150526,134290.0,expired,2026-05-15T12:00:00Z,2240,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-150526,134289.0,expired,2026-05-15T12:00:00Z,2260,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2280-150526,134288.0,expired,2026-05-15T12:00:00Z,2280,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2320-150526,134287.0,expired,2026-05-15T12:00:00Z,2320,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2340-150526,134286.0,expired,2026-05-15T12:00:00Z,2340,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-150526,134285.0,expired,2026-05-15T12:00:00Z,2360,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-150526,134284.0,expired,2026-05-15T12:00:00Z,2380,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-150526,134283.0,expired,2026-05-15T12:00:00Z,2220,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-150526,134282.0,expired,2026-05-15T12:00:00Z,2240,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-150526,134281.0,expired,2026-05-15T12:00:00Z,2260,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-150526,134280.0,expired,2026-05-15T12:00:00Z,2280,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-150526,134279.0,expired,2026-05-15T12:00:00Z,2320,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-150526,134278.0,expired,2026-05-15T12:00:00Z,2340,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-150526,134277.0,expired,2026-05-15T12:00:00Z,2360,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-150526,134276.0,expired,2026-05-15T12:00:00Z,2380,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2200-120526,134252.0,expired,2026-05-12T12:00:00Z,2200,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2200-120526,134251.0,expired,2026-05-12T12:00:00Z,2200,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2440-140526,134247.0,expired,2026-05-14T12:00:00Z,2440,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2440-140526,134246.0,expired,2026-05-14T12:00:00Z,2440,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-140526,134232.0,expired,2026-05-14T12:00:00Z,2220,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-140526,134231.0,expired,2026-05-14T12:00:00Z,2220,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-130526,134230.0,expired,2026-05-13T12:00:00Z,2220,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-130526,134229.0,expired,2026-05-13T12:00:00Z,2220,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2200-140526,134228.0,expired,2026-05-14T12:00:00Z,2200,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2200-140526,134227.0,expired,2026-05-14T12:00:00Z,2200,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-140526,134205.0,expired,2026-05-14T12:00:00Z,2240,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-140526,134204.0,expired,2026-05-14T12:00:00Z,2260,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2280-140526,134203.0,expired,2026-05-14T12:00:00Z,2280,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2300-140526,134202.0,expired,2026-05-14T12:00:00Z,2300,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2320-140526,134201.0,expired,2026-05-14T12:00:00Z,2320,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2340-140526,134200.0,expired,2026-05-14T12:00:00Z,2340,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-140526,134199.0,expired,2026-05-14T12:00:00Z,2360,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-140526,134198.0,expired,2026-05-14T12:00:00Z,2380,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2400-140526,134197.0,expired,2026-05-14T12:00:00Z,2400,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2420-140526,134196.0,expired,2026-05-14T12:00:00Z,2420,call_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-140526,134195.0,expired,2026-05-14T12:00:00Z,2240,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-140526,134194.0,expired,2026-05-14T12:00:00Z,2260,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-140526,134193.0,expired,2026-05-14T12:00:00Z,2280,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2300-140526,134192.0,expired,2026-05-14T12:00:00Z,2300,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-140526,134191.0,expired,2026-05-14T12:00:00Z,2320,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-140526,134190.0,expired,2026-05-14T12:00:00Z,2340,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-140526,134189.0,expired,2026-05-14T12:00:00Z,2360,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-140526,134188.0,expired,2026-05-14T12:00:00Z,2380,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2400-140526,134187.0,expired,2026-05-14T12:00:00Z,2400,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2420-140526,134186.0,expired,2026-05-14T12:00:00Z,2420,put_options,2026-05-14 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2200-130526,134128.0,expired,2026-05-13T12:00:00Z,2200,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2200-130526,134127.0,expired,2026-05-13T12:00:00Z,2200,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2460-130526,134123.0,expired,2026-05-13T12:00:00Z,2460,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2460-130526,134122.0,expired,2026-05-13T12:00:00Z,2460,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2460-120526,134121.0,expired,2026-05-12T12:00:00Z,2460,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2460-120526,134120.0,expired,2026-05-12T12:00:00Z,2460,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2460-110526,134119.0,expired,2026-05-11T12:00:00Z,2460,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2460-110526,134118.0,expired,2026-05-11T12:00:00Z,2460,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2480-130526,134117.0,expired,2026-05-13T12:00:00Z,2480,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2480-130526,134116.0,expired,2026-05-13T12:00:00Z,2480,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2440-120526,134105.0,expired,2026-05-12T12:00:00Z,2440,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2440-120526,134104.0,expired,2026-05-12T12:00:00Z,2440,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2440-110526,134103.0,expired,2026-05-11T12:00:00Z,2440,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2440-110526,134102.0,expired,2026-05-11T12:00:00Z,2440,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2440-130526,134101.0,expired,2026-05-13T12:00:00Z,2440,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2440-130526,134100.0,expired,2026-05-13T12:00:00Z,2440,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-130526,134076.0,expired,2026-05-13T12:00:00Z,2240,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-130526,134075.0,expired,2026-05-13T12:00:00Z,2260,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2280-130526,134074.0,expired,2026-05-13T12:00:00Z,2280,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2300-130526,134073.0,expired,2026-05-13T12:00:00Z,2300,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2320-130526,134072.0,expired,2026-05-13T12:00:00Z,2320,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2340-130526,134071.0,expired,2026-05-13T12:00:00Z,2340,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-130526,134070.0,expired,2026-05-13T12:00:00Z,2360,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-130526,134069.0,expired,2026-05-13T12:00:00Z,2380,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2400-130526,134068.0,expired,2026-05-13T12:00:00Z,2400,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2420-130526,134067.0,expired,2026-05-13T12:00:00Z,2420,call_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-130526,134066.0,expired,2026-05-13T12:00:00Z,2240,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-130526,134065.0,expired,2026-05-13T12:00:00Z,2260,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-130526,134064.0,expired,2026-05-13T12:00:00Z,2280,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2300-130526,134063.0,expired,2026-05-13T12:00:00Z,2300,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-130526,134062.0,expired,2026-05-13T12:00:00Z,2320,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-130526,134061.0,expired,2026-05-13T12:00:00Z,2340,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-130526,134060.0,expired,2026-05-13T12:00:00Z,2360,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-130526,134059.0,expired,2026-05-13T12:00:00Z,2380,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2400-130526,134058.0,expired,2026-05-13T12:00:00Z,2400,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2420-130526,134057.0,expired,2026-05-13T12:00:00Z,2420,put_options,2026-05-13 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2420-120526,134022.0,expired,2026-05-12T12:00:00Z,2420,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2420-120526,134021.0,expired,2026-05-12T12:00:00Z,2420,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2420-110526,134020.0,expired,2026-05-11T12:00:00Z,2420,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2420-110526,134019.0,expired,2026-05-11T12:00:00Z,2420,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-120526,134005.0,expired,2026-05-12T12:00:00Z,2220,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-120526,134004.0,expired,2026-05-12T12:00:00Z,2240,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-120526,134003.0,expired,2026-05-12T12:00:00Z,2260,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2280-120526,134002.0,expired,2026-05-12T12:00:00Z,2280,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2300-120526,134001.0,expired,2026-05-12T12:00:00Z,2300,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2320-120526,134000.0,expired,2026-05-12T12:00:00Z,2320,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2340-120526,133999.0,expired,2026-05-12T12:00:00Z,2340,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-120526,133998.0,expired,2026-05-12T12:00:00Z,2360,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-120526,133997.0,expired,2026-05-12T12:00:00Z,2380,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2400-120526,133996.0,expired,2026-05-12T12:00:00Z,2400,call_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-120526,133995.0,expired,2026-05-12T12:00:00Z,2220,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-120526,133994.0,expired,2026-05-12T12:00:00Z,2240,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-120526,133993.0,expired,2026-05-12T12:00:00Z,2260,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-120526,133992.0,expired,2026-05-12T12:00:00Z,2280,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2300-120526,133991.0,expired,2026-05-12T12:00:00Z,2300,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-120526,133990.0,expired,2026-05-12T12:00:00Z,2320,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-120526,133989.0,expired,2026-05-12T12:00:00Z,2340,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-120526,133988.0,expired,2026-05-12T12:00:00Z,2360,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-120526,133987.0,expired,2026-05-12T12:00:00Z,2380,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2400-120526,133986.0,expired,2026-05-12T12:00:00Z,2400,put_options,2026-05-12 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2400-110526,133961.0,expired,2026-05-11T12:00:00Z,2400,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2400-110526,133960.0,expired,2026-05-11T12:00:00Z,2400,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-110526,133959.0,expired,2026-05-11T12:00:00Z,2180,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-110526,133958.0,expired,2026-05-11T12:00:00Z,2180,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2200-110526,133936.0,expired,2026-05-11T12:00:00Z,2200,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-110526,133935.0,expired,2026-05-11T12:00:00Z,2220,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-110526,133934.0,expired,2026-05-11T12:00:00Z,2240,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-110526,133933.0,expired,2026-05-11T12:00:00Z,2260,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2280-110526,133932.0,expired,2026-05-11T12:00:00Z,2280,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2300-110526,133931.0,expired,2026-05-11T12:00:00Z,2300,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2320-110526,133930.0,expired,2026-05-11T12:00:00Z,2320,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2340-110526,133929.0,expired,2026-05-11T12:00:00Z,2340,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-110526,133928.0,expired,2026-05-11T12:00:00Z,2360,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-110526,133927.0,expired,2026-05-11T12:00:00Z,2380,call_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2200-110526,133926.0,expired,2026-05-11T12:00:00Z,2200,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-110526,133925.0,expired,2026-05-11T12:00:00Z,2220,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-110526,133924.0,expired,2026-05-11T12:00:00Z,2240,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-110526,133923.0,expired,2026-05-11T12:00:00Z,2260,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-110526,133922.0,expired,2026-05-11T12:00:00Z,2280,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2300-110526,133921.0,expired,2026-05-11T12:00:00Z,2300,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-110526,133920.0,expired,2026-05-11T12:00:00Z,2320,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-110526,133919.0,expired,2026-05-11T12:00:00Z,2340,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-110526,133918.0,expired,2026-05-11T12:00:00Z,2360,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-110526,133917.0,expired,2026-05-11T12:00:00Z,2380,put_options,2026-05-11 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2050-150526,133916.0,expired,2026-05-15T12:00:00Z,2050,call_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2050-150526,133915.0,expired,2026-05-15T12:00:00Z,2050,put_options,2026-05-15 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-100526,133874.0,expired,2026-05-10T12:00:00Z,2180,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-100526,133873.0,expired,2026-05-10T12:00:00Z,2180,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-090526,133872.0,expired,2026-05-09T12:00:00Z,2180,call_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-090526,133871.0,expired,2026-05-09T12:00:00Z,2180,put_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2180-080526,133870.0,expired,2026-05-08T12:00:00Z,2180,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2180-080526,133869.0,expired,2026-05-08T12:00:00Z,2180,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2200-100526,133849.0,expired,2026-05-10T12:00:00Z,2200,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2200-100526,133848.0,expired,2026-05-10T12:00:00Z,2200,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2200-090526,133847.0,expired,2026-05-09T12:00:00Z,2200,call_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2200-090526,133846.0,expired,2026-05-09T12:00:00Z,2200,put_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-100526,133837.0,expired,2026-05-10T12:00:00Z,2220,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-100526,133836.0,expired,2026-05-10T12:00:00Z,2220,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-100526,133813.0,expired,2026-05-10T12:00:00Z,2240,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-100526,133812.0,expired,2026-05-10T12:00:00Z,2260,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2280-100526,133811.0,expired,2026-05-10T12:00:00Z,2280,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2300-100526,133810.0,expired,2026-05-10T12:00:00Z,2300,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2320-100526,133809.0,expired,2026-05-10T12:00:00Z,2320,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2340-100526,133808.0,expired,2026-05-10T12:00:00Z,2340,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2360-100526,133807.0,expired,2026-05-10T12:00:00Z,2360,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2380-100526,133806.0,expired,2026-05-10T12:00:00Z,2380,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2400-100526,133805.0,expired,2026-05-10T12:00:00Z,2400,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2420-100526,133804.0,expired,2026-05-10T12:00:00Z,2420,call_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-100526,133803.0,expired,2026-05-10T12:00:00Z,2240,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-100526,133802.0,expired,2026-05-10T12:00:00Z,2260,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2280-100526,133801.0,expired,2026-05-10T12:00:00Z,2280,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2300-100526,133800.0,expired,2026-05-10T12:00:00Z,2300,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2320-100526,133799.0,expired,2026-05-10T12:00:00Z,2320,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2340-100526,133798.0,expired,2026-05-10T12:00:00Z,2340,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2360-100526,133797.0,expired,2026-05-10T12:00:00Z,2360,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2380-100526,133796.0,expired,2026-05-10T12:00:00Z,2380,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2400-100526,133795.0,expired,2026-05-10T12:00:00Z,2400,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2420-100526,133794.0,expired,2026-05-10T12:00:00Z,2420,put_options,2026-05-10 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-090526,133765.0,expired,2026-05-09T12:00:00Z,2220,call_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-090526,133764.0,expired,2026-05-09T12:00:00Z,2220,put_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-070526,133763.0,expired,2026-05-07T12:00:00Z,2220,call_options,2026-05-07 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-070526,133762.0,expired,2026-05-07T12:00:00Z,2220,put_options,2026-05-07 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2220-080526,133761.0,expired,2026-05-08T12:00:00Z,2220,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2220-080526,133760.0,expired,2026-05-08T12:00:00Z,2220,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2240-080526,133758.0,expired,2026-05-08T12:00:00Z,2240,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2240-080526,133757.0,expired,2026-05-08T12:00:00Z,2240,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,
C-ETH-2260-090526,133751.0,expired,2026-05-09T12:00:00Z,2260,call_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
P-ETH-2260-090526,133750.0,expired,2026-05-09T12:00:00Z,2260,put_options,2026-05-09 12:00:00+00:00,ETH,settled,,,,,
